0.91574,0.46053,0.57501,0.18857,0.4135,0.20149,0.6986,0.39518,0.39173,0.90678,0.32652,0.98965,0.03412,0.19723,0.57395,0.28817,0.98029,0.59462,0.47728,0.06171,0.98801,0.37675,0.14165,0.42385,0.60495,0.43855,0.4641,0.06222,0.91038,0.58893,0.51554,0.25619,0.11217,0.35174,0.41471,0.17619,0.73423,0.93133,0.6942,0.38565,0.64278,0.23569,0.49525,0.59293,0.20536,0.45191,0.90488,0.38752,0.34632,0.7143,0.22878,0.25459,0.52194,0.18566,0.36157,0.71545,0.80561,0.41724,0.48233,0.85313,0.65648,0.83887,0.34891,0.48257,0.54818,0.60332,0.55743,0.74538,0.26605,0.3476,0.38432,0.87562,0.76346,0.7179,0.4109,0.62814,0.36777,0.61701,0.72152,0.71515,0.64781,0.21513,0.51367,0.6912,0.86644,0.93892,0.14048,0.61364,0.92352,0.47174,0.57225,0.28837,0.74227,0.96249,0.85117,0.47378,0.81797,0.1077,0.0692,0.56216
0.98223,0.43591,0.99564,0.86437,0.8936,0.7643,0.85604,0.59862,0.74549,0.40185,0.73755,0.07971,0.07103,0.30589,0.2135,0.10319,0.72163,0.02699,0.49776,0.19643,0.47717,0.13795,0.09314,0.11364,0.33708,0.57583,0.70464,0.15375,0.17774,0.61745,0.41079,0.9144,0.0365,0.34906,0.00912,0.99869,0.68979,0.20908,0.16759,0.68817,0.25443,0.46632,0.50293,0.85857,0.89672,0.20876,0.55179,0.97917,0.03904,0.70971,0.87443,0.58968,0.76186,0.37823,0.19906,0.6035,0.30165,0.43339,0.4063,0.78127,0.57859,0.30712,0.83924,0.45016,0.28157,0.05689,0.57422,0.48576,0.19396,0.52108,0.74456,0.79841,0.96935,0.69986,0.24959,0.38115,0.01033,0.63729,0.2687,0.62397,0.52302,0.27021,0.77338,0.18098,0.15738,0.40052,0.23234,0.17868,0.74922,0.54133,0.74341,0.44693,0.74257,0.34925,0.61373,0.85163,0.21621,0.86827,0.06143,0.03439
0.56125,0.36498,0.65707,0.64319,0.84804,0.47804,0.94914,0.96161,0.0184,0.55438,0.27153,0.16317,0.60278,0.40888,0.81157,0.36113,0.65684,0.72806,0.2398,0.63461,0.15946,0.62387,0.84387,0.05634,0.74978,0.3301,0.09813,0.65672,0.16097,0.35247,0.18919,0.70976,0.24681,0.72715,0.48783,0.44975,0.12123,0.39065,0.87813,0.80955,0.68943,0.41756,0.46228,0.61082,0.50689,0.20471,0.77635,0.61361,0.18812,0.26092,0.20315,0.43353,0.12473,0.55031,0.16516,0.96328,0.75355,0.85492,0.77778,0.35109,0.16022,0.50982,0.5731,0.01156,0.44162,0.29024,0.55347,0.97257,0.54547,0.79489,0.40891,0.91181,0.87256,0.35652,0.09755,0.58432,0.45518,0.59279,0.99603,0.76441,0.24796,0.07093,0.29045,0.41601,0.49438,0.99678,0.21407,0.31732,0.7576,0.90572,0.7262,0.42947,0.58778,0.4164,0.10052,0.31272,0.12464,0.49783,0.5275,0.83622
0.04179,0.94325,0.35359,0.45645,0.73086,0.57542,0.92133,0.45724,0.70095,0.99891,0.717,0.5121,0.40072,0.87396,0.83707,0.7819,0.85365,0.14867,0.95613,0.76651,0.71023,0.26381,0.3036,0.34752,0.32402,0.97078,0.23007,0.0204,0.02256,0.64562,0.7711,0.36161,0.62555,0.34395,0.4141,0.99349,0.06815,0.96072,0.8597,0.29797,0.72246,0.49336,0.48562,0.42992,0.82404,0.86289,0.07839,0.12084,0.25295,0.0927,0.52166,0.53583,0.74012,0.39463,0.97485,0.6832,0.78202,0.42921,0.3928,0.84416,0.73052,0.89685,0.57381,0.83345,0.48352,0.03036,0.13976,0.99583,0.59783,0.44569,0.1301,0.20663,0.36198,0.36352,0.10975,0.63939,0.13124,0.21889,0.39008,0.90732,0.00485,0.89832,0.12759,0.08116,0.68719,0.38552,0.44469,0.74424,0.24332,0.22904,0.92542,0.80147,0.93209,0.25007,0.43824,0.55579,0.59847,0.74958,0.57754,0.68623
0.86025,0.24536,0.93713,0.25304,0.76734,0.02211,0.47935,0.07757,0.26705,0.71136,0.17823,0.59711,0.25072,0.33921,0.36431,0.38227,0.25362,0.70607,0.09531,0.78569,0.31423,0.84612,0.37579,0.61098,0.50961,0.79573,0.32799,0.02156,0.61359,0.23294,0.47947,0.27293,0.40992,0.78616,0.38787,0.31108,0.29921,0.03075,0.31034,0.6865,0.26325,0.4119,0.3257,0.80817,0.95584,0.18563,0.67798,0.58039,0.46729,0.42704,0.82491,0.99687,0.9399,0.09026,0.73669,0.62976,0.83354,0.40568,0.84619,0.46895,0.87912,0.83778,0.76003,0.58929,0.70402,0.3211,0.33971,0.68047,0.80821,0.48049,0.99595,0.69555,0.29907,0.31211,0.7678,0.0979,0.80109,0.12115,0.65263,0.40869,0.17473,0.07402,0.71454,0.05733,0.55885,0.94387,0.70002,0.01734,0.16741,0.48645,0.18655,0.77965,0.41074,0.49174,0.75982,0.35288,0.1374,0.30232,0.98718,0.56838
0.29956,0.62138,0.35139,0.06157,0.37165,0.67936,0.88503,0.7437,0.53801,0.79473,0.24737,0.59579,0.60884,0.14303,0.61912,0.49784,0.69378,0.96619,0.30346,0.23539,0.05442,0.96884,0.33994,0.21852,0.379,0.3833,0.40777,0.84415,0.75285,0.53802,0.90342,0.47002,0.86072,0.76875,0.77971,0.08523,0.54441,0.80843,0.96251,0.50542,0.15446,0.04804,0.57963,0.75317,0.12808,0.23802,0.60995,0.43129,0.97598,0.23691,0.40942,0.79265,0.87121,0.70654,0.44156,0.82194,0.60216,0.39311,0.50326,0.13524,0.95032,0.78676,0.42541,0.46084,0.40542,0.26856,0.84529,0.25947,0.16535,0.68667,0.76383,0.68441,0.30815,0.85623,0.74965,0.37397,0.62525,0.17853,0.3913,0.79504,0.27305,0.27084,0.43967,0.017,0.59299,0.68273,0.85146,0.66882,0.1068,0.39451,0.89347,0.29432,0.93999,0.64021,0.0098,0.05154,0.32881,0.30812,0.45313,0.54975
0.66958,0.05797,0.83734,0.59347,0.5718,0.36519,0.32985,0.29888,0.78139,0.09233,0.85042,0.63131,0.89549,0.11143,0.49785,0.423,0.90325,0.99885,0.29511,0.85459,0.06052,0.12588,0.52215,0.02515,0.70135,0.93555,0.21502,0.24096,0.09238,0.95084,0.86195,0.61357,0.74526,0.9739,0.819,0.4643,0.7245,0.96092,0.81408,0.41949,0.03128,0.27933,0.47044,0.10662,0.7341,0.6687,0.21159,0.06524,0.43668,0.17666,0.57861,0.251,0.03315,0.15825,0.94443,0.90334,0.63758,0.67256,0.68806,0.27763,0.32539,0.56223,0.30614,0.25372,0.35532,0.50273,0.43484,0.77482,0.82317,0.98119,0.50446,0.40022,0.00051,0.32334,0.1046,0.14182,0.06117,0.43582,0.67628,0.12363,0.81466,0.07837,0.16217,0.90168,0.11578,0.60811,0.15811,0.31087,0.63617,0.15314,0.47985,0.86351,0.75425,0.35732,0.05538,0.61329,0.99214,0.31275,0.31287,0.6043
0.93783,0.75471,0.956,0.41329,0.66112,0.52031,0.79025,0.11454,0.72399,0.45553,0.93226,0.13858,0.62974,0.69226,0.78141,0.64041,0.35723,0.50758,0.93199,0.29399,0.93322,0.63108,0.92284,0.77681,0.71732,0.79397,0.26226,0.05109,0.27751,0.05122,0.78429,0.3215,0.95479,0.46647,0.21373,0.0132,0.44739,0.24465,0.3406,0.81115,0.05051,0.52969,0.37833,0.70384,0.9711,0.8639,0.89688,0.41082,0.95246,0.79942,0.60282,0.24723,0.97879,0.73805,0.47173,0.23295,0.96143,0.45717,0.27176,0.04995,0.26013,0.97213,0.85433,0.17071,0.92309,0.72585,0.01183,0.46044,0.49344,0.66627,0.00374,0.98242,0.39219,0.86294,0.26798,0.69687,0.7412,0.11794,0.24416,0.17503,0.8457,0.5503,0.80215,0.04808,0.13789,0.49814,0.78701,0.44389,0.5805,0.61284,0.96307,0.45986,0.33079,0.5187,0.04958,0.34131,0.46904,0.5324,0.65572,0.12923
0.58081,0.78764,0.97295,0.84785,0.87057,0.56943,0.17334,0.33683,0.81048,0.64589,0.31858,0.23214,0.39878,0.32601,0.85022,0.84585,0.03771,0.66367,0.78997,0.02763,0.62846,0.44985,0.71099,0.27065,0.53764,0.33095,0.10655,0.04055,0.14837,0.7667,0.29077,0.64455,0.40754,0.68877,0.55942,0.39391,0.57753,0.9616,0.27874,0.17116,0.83464,0.1479,0.51136,0.11111,0.84189,0.05332,0.51003,0.79117,0.53861,0.89554,0.04002,0.92881,0.56958,0.40625,0.07682,0.47225,0.45259,0.71554,0.07406,0.55342,0.75476,0.78619,0.32654,0.90732,0.74945,0.88327,0.2931,0.81591,0.86932,0.93936,0.29606,0.61554,0.26383,0.13845,0.789,0.97814,0.39222,0.33271,0.38599,0.26191,0.79353,0.1919,0.16835,0.78558,0.24667,0.19935,0.02147,0.90218,0.59075,0.95079,0.12519,0.86509,0.3043,0.33589,0.93753,0.60762,0.06023,0.91047,0.36328,0.65824
0.47204,0.49058,0.30902,0.12944,0.59608,0.69573,0.84098,0.67447,0.69441,0.73142,0.91805,0.02326,0.08167,0.74815,0.75372,0.53074,0.85482,0.58956,0.95833,0.95684,0.5712,0.79004,0.706,0.84417,0.42278,0.24855,0.39546,0.30365,0.10616,0.34003,0.67417,0.02095,0.61083,0.35194,0.11858,0.26057,0.13459,0.77337,0.64628,0.07802,0.93063,0.73175,0.63111,0.15375,0.61872,0.43692,0.51459,0.72966,0.76448,0.33625,0.48495,0.26971,0.56179,0.64811,0.19446,0.65793,0.61846,0.91154,0.13998,0.59404,0.39096,0.07417,0.72641,0.06221,0.00246,0.94895,0.45315,0.46568,0.47022,0.22267,0.22396,0.01621,0.39482,0.79999,0.88232,0.59811,0.96253,0.74758,0.47065,0.25365,0.59115,0.12862,0.66566,0.80581,0.1574,0.6941,0.56281,0.90198,0.44646,0.8968,0.51203,0.6143,0.76204,0.25433,0.0623,0.48218,0.74146,0.95344,0.56016,0.05003
