0.14312,0.45734,0.49357,0.3768,0.73205,0.12106,0.74094,0.17985,0.04163,0.99893,0.43815,0.51125,0.50136,0.87387,0.68713,0.21718,0.97508,0.24524,0.21884,0.18952,0.09179,0.98888,0.7285,0.3679,0.5901,0.50803,0.70527,0.96607,0.1803,0.69608,0.11421,0.99336,0.2832,0.8632,0.07346,0.77503,0.53591,0.30394,0.51847,0.71827,0.39204,0.02506,0.81423,0.34858,0.42702,0.89347,0.82197,0.57037,0.92295,0.11739,0.68537,0.74474,0.63374,0.02689,0.6418,0.00401,0.51676,0.56006,0.91631,0.8342,0.07693,0.7435,0.22604,0.65804,0.13363,0.96531,0.29516,0.54802,0.69535,0.79901,0.3106,0.97929,0.06588,0.93329,0.24412,0.17473,0.36017,0.41404,0.51589,0.05301,0.68355,0.67806,0.36958,0.81467,0.90772,0.65799,0.35097,0.51575,0.27567,0.07058,0.3386,0.06403,0.95403,0.11036,0.51096,0.08641,0.93372,0.75251,0.12749,0.71597
0.29311,0.84359,0.2644,0.86571,0.90961,0.99267,0.19577,0.97243,0.60096,0.94551,0.02198,0.98192,0.6553,0.79681,0.94089,0.5711,0.01926,0.47159,0.92118,0.68162,0.64254,0.65933,0.61327,0.82908,0.13231,0.00324,0.67079,0.7262,0.35006,0.71648,0.70398,0.90474,0.46875,0.79757,0.22149,0.50828,0.21391,0.92769,0.7864,0.59496,0.85689,0.87027,0.4842,0.55716,0.17672,0.2667,0.24068,0.19534,0.41009,0.25705,0.23821,0.5241,0.67644,0.12952,0.36171,0.35418,0.57994,0.5569,0.33196,0.66448,0.64646,0.74084,0.86811,0.47598,0.19381,0.06758,0.2022,0.08716,0.786,0.41186,0.78309,0.43536,0.97155,0.76798,0.89952,0.61275,0.73466,0.75359,0.96883,0.73906,0.21002,0.26188,0.13258,0.55876,0.11337,0.25027,0.57741,0.04498,0.93661,0.12253,0.66564,0.03235,0.87202,0.50348,0.56,0.35909,0.06483,0.67985,0.786,0.81562
0.1228,0.18761,0.44258,0.03941,0.52833,0.10448,0.95269,0.23331,0.78913,0.22358,0.30853,0.5151,0.99218,0.11792,0.06102,0.6239,0.49847,0.83447,0.25477,0.92583,0.23451,0.62938,0.86511,0.68236,0.30848,0.13797,0.7785,0.43145,0.97963,0.89358,0.06401,0.6725,0.85318,0.17562,0.72681,0.94563,0.76231,0.35671,0.39274,0.3531,0.05602,0.43817,0.29927,0.93454,0.63339,0.64361,0.26467,0.3717,0.78575,0.18851,0.25334,0.84855,0.50557,0.83077,0.70739,0.37815,0.19679,0.28582,0.55234,0.49766,0.49036,0.56766,0.82056,0.44503,0.79879,0.85465,0.42994,0.33926,0.27203,0.24907,0.18142,0.25807,0.94432,0.24751,0.2837,0.27115,0.63178,0.9343,0.26367,0.84475,0.93528,0.6155,0.00867,0.84262,0.32107,0.93975,0.57605,0.49017,0.44437,0.82513,0.78473,0.34641,0.64734,0.10454,0.95227,0.22918,0.41649,0.09345,0.82874,0.78253
0.95496,0.81388,0.47532,0.46637,0.3242,0.892,0.71277,0.94472,0.12742,0.20861,0.75348,0.4544,0.19791,0.72721,0.32077,0.61529,0.03214,0.96551,0.71196,0.68943,0.78692,0.21348,0.91602,0.3524,0.62916,0.14215,0.87055,0.46242,0.52796,0.12157,0.70727,0.98788,0.33234,0.31234,0.20161,0.28239,0.6433,0.94197,0.81468,0.94047,0.10942,0.65539,0.00025,0.94186,0.77368,0.91821,0.28456,0.4813,0.43127,0.0903,0.49624,0.21729,0.99224,0.14574,0.32677,0.7637,0.68348,0.04537,0.15822,0.6397,0.14594,0.57494,0.06494,0.37051,0.83022,0.27446,0.97536,0.15229,0.76749,0.26382,0.03164,0.43585,0.47677,0.8556,0.65531,0.38265,0.20494,0.24528,0.50605,0.44791,0.98064,0.08475,0.2843,0.31523,0.1491,0.12354,0.53769,0.21063,0.43421,0.53003,0.74898,0.38296,0.74441,0.04939,0.75528,0.33614,0.13664,0.09253,0.57694,0.71251
0.0279,0.85905,0.78934,0.0021,0.00737,0.15838,0.00839,0.88055,0.79626,0.1902,0.84971,0.96276,0.64869,0.83467,0.80621,0.98389,0.3077,0.58726,0.96354,0.69261,0.00316,0.00952,0.40798,0.34018,0.34596,0.83648,0.32911,0.65641,0.00607,0.245,0.67203,0.63657,0.37433,0.58219,0.60838,0.63322,0.99551,0.79373,0.90245,0.27206,0.56832,0.25785,0.74874,0.16484,0.27304,0.23021,0.28838,0.69575,0.7424,0.62716,0.39551,0.04184,0.8238,0.44311,0.52037,0.44153,0.45722,0.61708,0.7789,0.51698,0.5283,0.78737,0.29342,0.16127,0.92636,0.58747,0.30304,0.07205,0.00514,0.78773,0.57311,0.22404,0.45707,0.89632,0.89159,0.09959,0.78131,0.33934,0.87823,0.28757,0.68457,0.91186,0.15134,0.88736,0.29525,0.23267,0.76178,0.28464,0.45497,0.83929,0.50619,0.83541,0.98196,0.05475,0.0165,0.70032,0.31667,0.19504,0.99337,0.57842
0.65582,0.19088,0.16575,0.68912,0.60758,0.98802,0.6515,0.861,0.14275,0.95749,0.47124,0.75316,0.2587,0.3039,0.48323,0.94476,0.90711,0.31297,0.10521,0.46947,0.2477,0.90077,0.31399,0.3079,0.2184,0.1041,0.44333,0.11395,0.725,0.61371,0.83988,0.86087,0.11059,0.84355,0.05897,0.49329,0.16971,0.6659,0.37295,0.37366,0.7298,0.74102,0.02464,0.41947,0.29457,0.86414,0.96401,0.99502,0.26861,0.30752,0.18876,0.17905,0.76581,0.55791,0.69131,0.92412,0.52777,0.71039,0.89532,0.85173,0.07027,0.66827,0.90957,0.04754,0.60697,0.80953,0.28122,0.69569,0.71869,0.84492,0.46009,0.23788,0.25588,0.07796,0.52336,0.76771,0.47595,0.92396,0.74652,0.89601,0.65708,0.60704,0.06641,0.78877,0.80439,0.51677,0.76098,0.5843,0.59072,0.13285,0.7865,0.46527,0.76815,0.16441,0.13837,0.60566,0.22962,0.29126,0.14489,0.08804
0.97878,0.81371,0.44727,0.8262,0.54735,0.69767,0.23017,0.76659,0.45828,0.0224,0.24572,0.94945,0.7035,0.05341,0.89227,0.40191,0.45088,0.86233,0.81295,0.14338,0.31889,0.28255,0.18149,0.61894,0.65283,0.89565,0.00331,0.57999,0.99757,0.02575,0.62215,0.26431,0.55174,0.00725,0.16884,0.70822,0.92399,0.13056,0.11415,0.25156,0.94026,0.86996,0.79966,0.33823,0.18906,0.71611,0.27589,0.86263,0.44806,0.325,0.38599,0.46776,0.21803,0.76536,0.40438,0.29097,0.65666,0.77027,0.61087,0.43869,0.2953,0.06039,0.19004,0.89342,0.55544,0.75946,0.19008,0.40581,0.17092,0.66716,0.085,0.57218,0.38618,0.68464,0.50636,0.43554,0.42277,0.50846,0.86795,0.80752,0.7909,0.56558,0.25214,0.32052,0.79612,0.74759,0.3874,0.61598,0.56028,0.91015,0.58095,0.27555,0.87861,0.90148,0.27882,0.93724,0.7579,0.27784,0.51399,0.86174
0.84349,0.53773,0.06664,0.05075,0.12848,0.25095,0.8239,0.3001,0.55028,0.92743,0.89177,0.94065,0.80553,0.16308,0.16695,0.79667,0.25381,0.02089,0.8492,0.99021,0.48782,0.90945,0.37982,0.12825,0.11563,0.6312,0.22563,0.65872,0.93692,0.71696,0.49232,0.457,0.20229,0.20236,0.61402,0.75624,0.01152,0.12809,0.98024,0.96628,0.05409,0.76157,0.82916,0.15283,0.27602,0.84447,0.12729,0.09618,0.08229,0.17784,0.61931,0.68869,0.04575,0.02706,0.12143,0.19224,0.77609,0.42502,0.00861,0.88786,0.75446,0.70851,0.01115,0.50648,0.47004,0.53245,0.1947,0.26994,0.15112,0.60766,0.49098,0.48572,0.82104,0.5029,0.33353,0.64692,0.8457,0.01738,0.54373,0.49197,0.83954,0.39382,0.6899,0.31411,0.32384,0.734,0.13002,0.75263,0.84189,0.39383,0.55323,0.92052,0.67496,0.75958,0.43503,0.51769,0.0549,0.09318,0.91221,0.27037
0.64054,0.75701,0.03829,0.80439,0.64579,0.37693,0.88647,0.27168,0.58294,0.17171,0.62467,0.96909,0.1756,0.74679,0.49323,0.91364,0.02014,0.94542,0.35068,0.62895,0.42161,0.04921,0.01543,0.75566,0.44958,0.80837,0.40235,0.08649,0.6939,0.44755,0.41081,0.19742,0.10595,0.78144,0.40968,0.59646,0.34441,0.31982,0.69782,0.92863,0.18323,0.47556,0.67726,0.31202,0.51923,0.83531,0.10198,0.25069,0.04257,0.16338,0.80617,0.05008,0.8207,0.22855,0.77543,0.4524,0.06457,0.01433,0.37033,0.18695,0.02572,0.92158,0.17465,0.36281,0.51358,0.3451,0.78666,0.03038,0.83929,0.04083,0.49486,0.29131,0.13137,0.0398,0.01046,0.55875,0.25528,0.82411,0.82484,0.29828,0.45709,0.02856,0.79254,0.67837,0.8758,0.13406,0.85755,0.29046,0.61373,0.52292,0.8609,0.15394,0.69573,0.55623,0.5614,0.20723,0.08323,0.49931,0.78058,0.70119
0.72303,0.26077,0.78952,0.73788,0.78508,0.37379,0.15762,0.16504,0.30389,0.06708,0.8812,0.99938,0.60909,0.17671,0.29682,0.30662,0.54231,0.74212,0.89722,0.42776,0.22313,0.31002,0.73801,0.36481,0.35638,0.75344,0.95745,0.85885,0.42479,0.93973,0.58042,0.98646,0.05114,0.36159,0.19865,0.21027,0.25507,0.05351,0.43257,0.5803,0.16125,0.19859,0.97866,0.75613,0.41156,0.32924,0.56613,0.78835,0.8008,0.30185,0.90481,0.17364,0.00866,0.35384,0.99941,0.64759,0.97204,0.09751,0.90883,0.90457,0.96092,0.86462,0.64572,0.90409,0.04749,0.13006,0.35058,0.90714,0.74197,0.83069,0.35575,0.29126,0.94317,0.07685,0.77224,0.38774,0.82983,0.16564,0.03172,0.75432,0.571,0.75088,0.05115,0.69869,0.0887,0.07848,0.396,0.17704,0.0581,0.13242,0.9408,0.71016,0.79593,0.72524,0.16108,0.36533,0.91712,0.79413,0.54252,0.95207
